event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,data-decoding-software,external-temperature,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:speed-accuracy-estimate,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,height-above-msl,icarus:ecef-vx,icarus:ecef-vy,icarus:ecef-vz,icarus:ecef-x,icarus:ecef-y,icarus:ecef-z,icarus:reset-counter,icarus:timestamp-accuracy,icarus:timestamp-source,icarus:uplink-counter,import-marked-outlier,gls:light-level,location-accuracy-comments,location-error-text,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,mortality-status,orn:transmission-protocol,tag-voltage,transmission-protocol,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
22020272299,true,2022-05-06 05:29:52.000,-157.9818115234375,21.710433959960938,294.0,23.0,798.0,0.0,100,0.0,,27.0,2.0,,6,,7.74,6.666666666666666,51.0,,18.0,,,,,,,,,,,false,0.0,,,0.109,0.086,0.268,,"GPRS",4157.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272300,true,2022-05-06 05:35:11.000,-157.9745330810547,21.710079193115234,63.0,-268.0,981.0,0.0,100,0.0,,27.0,1.9,,6,,26.73,0.0,58.0,,12.0,,,,,,,,,,,false,0.0,,,0.257,0.25,0.143,,"GPRS",4160.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272301,true,2022-05-06 05:40:11.000,-157.97454833984375,21.710100173950195,-4.0,-263.0,1003.0,0.0,100,0.0,,27.0,1.2,,8,,26.72,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.178,0.258,0.158,,"GPRS",4157.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272302,true,2022-05-06 05:44:50.000,-157.97454833984375,21.71010971069336,-48.0,-301.0,987.0,0.0,100,0.0,,28.0,1.1,,8,,5.73,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.203,0.275,0.149,,"GPRS",4154.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272303,true,2022-05-06 05:49:51.000,-157.97459411621094,21.710145950317383,-68.0,-262.0,1009.0,0.0,100,0.0,,28.0,1.1,,8,,6.73,0.0,150.0,,20.0,,,,,,,,,,,false,0.0,,,0.144,0.274,0.138,,"GPRS",4152.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272304,true,2022-05-06 05:54:52.000,-157.97459411621094,21.710113525390625,26.0,-265.0,998.0,0.0,100,0.0,,29.0,1.1,,8,,7.74,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.174,0.254,0.166,,"GPRS",4152.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272305,true,2022-05-06 05:59:52.000,-157.9746551513672,21.710063934326172,-28.0,-310.0,991.0,0.0,100,0.0,,29.0,1.2,,8,,7.67,0.0,0.0,,-13.0,,,,,,,,,,,false,0.0,,,0.247,0.275,0.119,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272306,true,2022-05-06 06:04:52.000,-157.9745635986328,21.710092544555664,-31.0,-319.0,981.0,0.0,100,0.0,,29.0,1.3,,7,,7.67,0.0,0.0,,-4.0,,,,,,,,,,,false,0.0,,,0.251,0.277,0.131,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272307,true,2022-05-06 06:09:53.000,-157.97445678710938,21.710052490234375,55.0,-331.0,966.0,0.0,100,0.0,,29.0,1.2,,8,,8.67,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.304,0.263,0.14,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272308,true,2022-05-06 06:14:53.000,-157.9746856689453,21.710100173950195,-41.0,-316.0,995.0,0.0,100,0.0,,29.0,1.2,,8,,8.69,0.0,0.0,,-8.0,,,,,,,,,,,false,0.0,,,0.315,0.279,0.11,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272309,true,2022-05-06 06:19:51.000,-157.97467041015625,21.710174560546875,-34.0,-345.0,983.0,0.0,100,0.0,,29.0,1.7,,7,,6.7,0.0,0.0,,-8.0,,,,,,,,,,,false,0.0,,,0.343,0.268,0.107,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272310,true,2022-05-06 06:24:54.000,-157.97463989257812,21.710153579711914,-42.0,-393.0,974.0,0.0,100,0.0,,29.0,1.5,,7,,9.71,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.315,0.278,0.109,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272311,true,2022-05-06 06:29:53.000,-157.97457885742188,21.710121154785156,-23.0,-305.0,1005.0,0.0,100,0.0,,29.0,1.3,,8,,8.71,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.264,0.277,0.134,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272312,true,2022-05-06 06:34:52.000,-157.9746551513672,21.71009063720703,-16.0,-344.0,977.0,0.0,100,0.0,,29.0,1.3,,8,,7.71,0.0,0.0,,0.0,,,,,,,,,,,false,0.0,,,0.29,0.269,0.133,,"GPRS",4149.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272313,true,2022-05-06 06:39:51.000,-157.9745635986328,21.710107803344727,-55.0,-333.0,979.0,0.0,99,0.0,,29.0,1.3,,8,,6.73,0.0,109.0,,8.0,,,,,,,,,,,false,0.0,,,0.304,0.261,0.108,,"GPRS",4146.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272314,true,2022-05-06 06:44:51.000,-157.97463989257812,21.710161209106445,-44.0,-344.0,985.0,0.0,99,0.0,,29.0,1.4,,7,,6.73,0.2777777777777778,113.0,,14.0,,,,,,,,,,,false,0.0,,,0.253,0.285,0.119,,"GPRS",4146.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272315,true,2022-05-06 06:49:52.000,-157.9745635986328,21.710100173950195,-3.0,-356.0,963.0,0.0,99,0.0,,29.0,1.4,,7,,7.72,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.252,0.282,0.133,,"GPRS",4146.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272316,true,2022-05-06 06:54:51.000,-157.974609375,21.710113525390625,-68.0,-306.0,1004.0,0.0,99,0.0,,29.0,1.6,,6,,6.74,0.0,0.0,,8.0,,,,,,,,,,,false,0.0,,,0.265,0.281,0.105,,"GPRS",4146.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272317,true,2022-05-06 06:59:58.000,-157.97462463378906,21.71013832092285,-37.0,-253.0,1001.0,0.0,99,0.0,,29.0,1.6,,6,,13.77,0.0,0.0,,29.0,,,,,,,,,,,false,0.0,,,0.263,0.271,0.128,,"GPRS",4146.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272318,true,2022-05-06 07:05:14.000,-157.97459411621094,21.710121154785156,-43.0,-389.0,966.0,0.0,99,0.0,,29.0,1.1,,7,,29.78,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.309,0.271,0.102,,"GPRS",4143.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272319,true,2022-05-06 07:09:53.000,-157.9747772216797,21.710094451904297,48.0,-290.0,993.0,0.0,99,0.0,,29.0,1.1,,7,,8.77,0.0,0.0,,23.0,,,,,,,,,,,false,0.0,,,0.272,0.264,0.148,,"GPRS",4141.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272320,true,2022-05-06 07:14:52.000,-157.97459411621094,21.710163116455078,-43.0,-387.0,963.0,0.0,99,0.0,,29.0,1.1,,7,,7.76,0.0,0.0,,22.0,,,,,,,,,,,false,0.0,,,0.305,0.28,0.095,,"GPRS",4143.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272321,true,2022-05-06 07:19:52.000,-157.97463989257812,21.710128784179688,-36.0,-368.0,967.0,0.0,99,0.0,,29.0,1.1,,7,,7.77,0.0,0.0,,15.0,,,,,,,,,,,false,0.0,,,0.3,0.265,0.096,,"GPRS",4141.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272322,true,2022-05-06 07:24:50.000,-157.97463989257812,21.710128784179688,-59.0,-385.0,942.0,0.0,99,0.0,,29.0,1.1,,7,,5.79,0.0,0.0,,9.0,,,,,,,,,,,false,0.0,,,0.289,0.281,0.103,,"GPRS",4141.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272323,true,2022-05-06 07:29:52.000,-157.97463989257812,21.710121154785156,-65.0,-316.0,1011.0,0.0,99,0.0,,29.0,1.1,,7,,7.78,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.262,0.266,0.123,,"GPRS",4141.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272324,true,2022-05-06 07:34:52.000,-157.97459411621094,21.710113525390625,-27.0,-368.0,1021.0,0.0,98,0.0,,29.0,1.1,,7,,7.79,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.292,0.271,0.123,,"GPRS",4138.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272325,true,2022-05-06 07:39:52.000,-157.97457885742188,21.710153579711914,-18.0,-363.0,992.0,0.0,99,0.0,,29.0,1.1,,7,,7.78,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.27,0.267,0.132,,"GPRS",4141.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272326,true,2022-05-06 07:44:53.000,-157.97457885742188,21.710107803344727,-24.0,-429.0,947.0,0.0,98,0.0,,29.0,1.1,,7,,8.77,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.259,0.267,0.127,,"GPRS",4138.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272327,true,2022-05-06 07:49:53.000,-157.97463989257812,21.71017074584961,-22.0,-405.0,951.0,0.0,98,0.0,,29.0,1.1,,7,,8.78,0.2777777777777778,102.0,,21.0,,,,,,,,,,,false,0.0,,,0.295,0.27,0.121,,"GPRS",4138.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272328,true,2022-05-06 07:54:54.000,-157.9745635986328,21.710111618041992,-34.0,-377.0,961.0,0.0,98,0.0,,29.0,1.5,,6,,9.77,0.0,0.0,,25.0,,,,,,,,,,,false,0.0,,,0.244,0.264,0.141,,"GPRS",4138.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272329,true,2022-05-06 08:00:21.000,-157.9746551513672,21.710121154785156,-33.0,-401.0,963.0,0.0,98,0.0,,29.0,1.1,,11,,36.81,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.28,0.259,0.12,,"GPRS",4138.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272330,true,2022-05-06 08:04:51.000,-157.9746551513672,21.710092544555664,21.0,-435.0,950.0,0.0,97,0.0,,29.0,1.0,,11,,6.8,0.0,0.0,,29.0,,,,,,,,,,,false,0.0,,,0.258,0.266,0.14,,"GPRS",4132.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272331,true,2022-05-06 08:09:53.000,-157.97447204589844,21.710006713867188,-25.0,-405.0,950.0,0.0,98,0.0,,29.0,1.9,,11,,8.8,0.0,124.0,,-5.0,,,,,,,,,,,false,0.0,,,0.29,0.276,0.117,,"GPRS",4135.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272332,true,2022-05-06 08:14:57.000,-157.97463989257812,21.710124969482422,-3.0,-437.0,943.0,0.0,98,0.0,,29.0,1.0,,11,,12.77,0.0,310.0,,21.0,,,,,,,,,,,false,0.0,,,0.305,0.268,0.114,,"GPRS",4135.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272333,true,2022-05-06 08:19:58.000,-157.97451782226562,21.710039138793945,-30.0,-368.0,957.0,0.0,98,0.0,,29.0,1.8,,10,,13.78,0.0,0.0,,8.0,,,,,,,,,,,false,0.0,,,0.279,0.256,0.125,,"GPRS",4135.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272334,true,2022-05-06 08:25:11.000,-157.974609375,21.710111618041992,-13.0,-375.0,973.0,0.0,97,0.0,,29.0,1.1,,10,,26.8,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.257,0.271,0.14,,"GPRS",4132.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272335,true,2022-05-06 08:29:51.000,-157.97457885742188,21.710060119628906,14.0,-359.0,974.0,0.0,97,0.0,,29.0,1.1,,10,,6.76,0.2777777777777778,172.0,,11.0,,,,,,,,,,,false,0.0,,,0.268,0.265,0.128,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272336,true,2022-05-06 08:34:50.000,-157.9745330810547,21.709972381591797,-672.0,59.0,-120.0,0.0,97,0.0,,29.0,1.2,,9,,5.77,0.0,0.0,,10.0,,,,,,,,,,,false,0.0,,,0.244,0.249,0.152,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272337,true,2022-05-06 08:39:54.000,-157.97447204589844,21.710037231445312,4.0,-295.0,1002.0,0.0,97,0.0,,29.0,1.2,,9,,9.81,0.0,0.0,,0.0,,,,,,,,,,,false,0.0,,,0.205,0.258,0.141,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272338,true,2022-05-06 08:44:56.000,-157.97454833984375,21.71006202697754,-15.0,-381.0,971.0,0.0,97,0.0,,29.0,1.2,,9,,11.81,0.0,0.0,,9.0,,,,,,,,,,,false,0.0,,,0.281,0.266,0.125,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272339,true,2022-05-06 08:49:52.000,-157.9745635986328,21.71011734008789,28.0,-335.0,994.0,0.0,97,0.0,,29.0,1.2,,9,,7.8,0.0,0.0,,7.0,,,,,,,,,,,false,0.0,,,0.223,0.252,0.156,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272340,true,2022-05-06 08:54:51.000,-157.97463989257812,21.710161209106445,-4.0,-293.0,979.0,0.0,97,0.0,,29.0,1.2,,9,,6.8,0.0,0.0,,21.0,,,,,,,,,,,false,0.0,,,0.248,0.268,0.128,,"GPRS",4130.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272341,true,2022-05-06 08:59:53.000,-157.97457885742188,21.71006965637207,-20.0,-299.0,998.0,0.0,96,0.0,,29.0,1.2,,9,,8.81,0.0,333.0,,12.0,,,,,,,,,,,false,0.0,,,0.262,0.269,0.127,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272342,true,2022-05-06 09:04:51.000,-157.97451782226562,21.710102081298828,-48.0,-358.0,974.0,0.0,96,0.0,,29.0,1.1,,9,,6.8,0.0,0.0,,-10.0,,,,,,,,,,,false,0.0,,,0.261,0.276,0.116,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272343,true,2022-05-06 09:09:51.000,-157.9745635986328,21.71002960205078,-19.0,-369.0,988.0,0.0,96,0.0,,29.0,1.6,,8,,6.77,0.0,340.0,,11.0,,,,,,,,,,,false,0.0,,,0.258,0.273,0.124,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272344,true,2022-05-06 09:14:52.000,-157.97454833984375,21.710126876831055,-8.0,-319.0,992.0,0.0,96,0.0,,29.0,1.1,,9,,7.78,0.0,0.0,,1.0,,,,,,,,,,,false,0.0,,,0.274,0.267,0.131,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272345,true,2022-05-06 09:19:51.000,-157.97457885742188,21.710233688354492,-18.0,-345.0,979.0,0.0,96,0.0,,29.0,1.4,,7,,6.76,0.2777777777777778,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.235,0.28,0.127,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272346,true,2022-05-06 09:24:51.000,-157.97457885742188,21.71009635925293,-27.0,-370.0,976.0,0.0,96,0.0,,29.0,1.4,,7,,6.76,0.0,0.0,,-1.0,,,,,,,,,,,false,0.0,,,0.271,0.274,0.115,,"GPRS",4127.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272347,true,2022-05-06 09:29:51.000,-157.97454833984375,21.71011734008789,18.0,-305.0,1005.0,0.0,96,0.0,,29.0,1.3,,7,,6.76,0.0,0.0,,1.0,,,,,,,,,,,false,0.0,,,0.245,0.256,0.142,,"GPRS",4124.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272348,true,2022-05-06 09:35:11.000,-157.97454833984375,21.710058212280273,-29.0,-381.0,973.0,0.0,96,0.0,,29.0,0.8,,11,,26.79,0.0,0.0,,14.0,,,,,,,,,,,false,0.0,,,0.277,0.28,0.123,,"GPRS",4124.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272349,true,2022-05-06 09:39:50.000,-157.97451782226562,21.710084915161133,-15.0,-335.0,988.0,0.0,95,0.0,,29.0,0.8,,11,,5.79,0.0,0.0,,0.0,,,,,,,,,,,false,0.0,,,0.252,0.276,0.134,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272350,true,2022-05-06 09:44:50.000,-157.97454833984375,21.7100830078125,31.0,-356.0,975.0,0.0,95,0.0,,29.0,0.8,,11,,5.79,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.294,0.259,0.121,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272351,true,2022-05-06 09:49:50.000,-157.97454833984375,21.710052490234375,-18.0,-369.0,984.0,0.0,95,0.0,,29.0,0.8,,11,,5.79,0.0,340.0,,10.0,,,,,,,,,,,false,0.0,,,0.293,0.27,0.104,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272352,true,2022-05-06 09:54:50.000,-157.97451782226562,21.7100887298584,40.0,-334.0,977.0,0.0,96,0.0,,29.0,0.8,,11,,5.79,0.0,10.0,,9.0,,,,,,,,,,,false,0.0,,,0.257,0.258,0.127,,"GPRS",4124.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272353,true,2022-05-06 09:59:50.000,-157.97454833984375,21.71013832092285,-31.0,-387.0,962.0,0.0,96,0.0,,29.0,0.8,,11,,5.79,0.0,20.0,,8.0,,,,,,,,,,,false,0.0,,,0.315,0.271,0.105,,"GPRS",4124.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272354,true,2022-05-06 10:04:50.000,-157.97454833984375,21.710063934326172,-18.0,-398.0,954.0,0.0,95,0.0,,29.0,1.0,,10,,5.78,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.29,0.267,0.113,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272355,true,2022-05-06 10:09:50.000,-157.9745635986328,21.710102081298828,-21.0,-332.0,994.0,0.0,95,0.0,,29.0,1.0,,10,,5.78,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.276,0.275,0.113,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272356,true,2022-05-06 10:14:50.000,-157.9745635986328,21.710010528564453,-16.0,-330.0,992.0,0.0,95,0.0,,28.0,1.0,,10,,5.78,0.0,0.0,,26.0,,,,,,,,,,,false,0.0,,,0.293,0.272,0.088,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272357,true,2022-05-06 10:19:50.000,-157.9745635986328,21.710121154785156,-13.0,-370.0,974.0,0.0,95,0.0,,29.0,1.1,,9,,5.78,0.0,0.0,,7.0,,,,,,,,,,,false,0.0,,,0.27,0.271,0.112,,"GPRS",4122.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272358,true,2022-05-06 10:24:51.000,-157.97457885742188,21.710060119628906,-32.0,-363.0,974.0,0.0,95,0.0,,29.0,1.0,,9,,6.77,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.275,0.272,0.118,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272359,true,2022-05-06 10:29:52.000,-157.97457885742188,21.71011734008789,-28.0,-337.0,984.0,0.0,95,0.0,,29.0,1.0,,9,,7.78,0.0,0.0,,13.0,,,,,,,,,,,false,0.0,,,0.29,0.266,0.121,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272360,true,2022-05-06 10:34:52.000,-157.97447204589844,21.710193634033203,-9.0,-332.0,990.0,0.0,95,0.0,,29.0,1.0,,9,,7.78,0.0,0.0,,-16.0,,,,,,,,,,,false,0.0,,,0.299,0.273,0.113,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272361,true,2022-05-06 10:39:51.000,-157.97457885742188,21.71002960205078,-47.0,-370.0,976.0,0.0,95,0.0,,29.0,1.0,,8,,6.8,0.0,42.0,,26.0,,,,,,,,,,,false,0.0,,,0.301,0.279,0.11,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272362,true,2022-05-06 10:44:51.000,-157.9745635986328,21.710147857666016,-56.0,-297.0,972.0,0.0,95,0.0,,29.0,1.0,,8,,6.82,0.0,0.0,,8.0,,,,,,,,,,,false,0.0,,,0.234,0.274,0.119,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272363,true,2022-05-06 10:49:52.000,-157.97467041015625,21.710166931152344,-51.0,-356.0,978.0,0.0,95,0.0,,29.0,1.0,,8,,7.78,0.2777777777777778,0.0,,-6.0,,,,,,,,,,,false,0.0,,,0.3,0.267,0.1,,"GPRS",4119.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272364,true,2022-05-06 10:54:54.000,-157.97457885742188,21.710071563720703,4.0,-354.0,972.0,0.0,94,0.0,,29.0,1.0,,7,,9.79,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.253,0.261,0.144,,"GPRS",4116.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22020272365,true,2022-05-06 10:59:52.000,-157.97450256347656,21.710174560546875,-12.0,-369.0,980.0,0.0,94,0.0,,29.0,1.0,,7,,7.78,0.0,0.0,,-12.0,,,,,,,,,,,false,0.0,,,0.268,0.263,0.125,,"GPRS",4116.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
